latitude,longitude,index
-19,25,0.298
-19,26,0.176
-19,27,0.25
-19,28,0.302
-19,29,0.286
-19,30,0.266
-19,31,0.27
-19,32,0.25
-19,33,0.412
-19,34,0.369
-19,35,0.447
-19,36,0.672
-19,45,0.337
-19,46,0.341
-19,47,0.274
-19,48,0.302
-19,49,0.857
-19,123,0.227
-19,124,0.227
-19,125,0.176
-19,126,0.227
-19,127,0.156
-19,128,0.172
-19,129,0.148
-19,130,0.168
-19,131,0.16
-19,132,0.172
-19,133,0.16
-19,134,0.187
-19,135,0.156
-19,136,0.156
-19,137,0.168
-19,138,0.152
-19,139,0.203
-19,140,0.187
-19,141,0.258
-19,142,0.306
-19,143,0.27
-19,144,0.27
-19,145,0.333
-19,146,0.554
-18,-150,0.817
-18,-71,0.085
-18,-70,0.128
-18,-69,0.136
-18,-68,0.164
-18,-67,0.227
-18,-66,0.313
-18,-65,0.869
-18,-64,0.683
-18,-63,0.278
-18,-62,0.404
-18,-61,0.321
-18,-60,0.593
-18,-59,0.534
-18,-58,0.743
-18,-57,0.471
-18,-56,0.585
-18,-55,0.463
-18,-54,0.483
-18,-53,0.467
-18,-52,0.294
-18,-51,0.333
-18,-50,0.329
-18,-49,0.479
-18,-48,0.372
-18,-47,0.514
-18,-46,0.546
-18,-45,0.55
-18,-44,0.412
-18,-43,0.439
-18,-42,0.735
-18,-41,0.597
-18,-40,0.735
-18,13,0.124
-18,14,0.183
-18,15,0.207
-18,16,0.176
-18,17,0.258
-18,18,0.262
-18,19,0.27
-18,20,0.27
-18,21,0.309
-18,22,0.282
-18,23,0.313
-18,24,0.286
-18,25,0.286
-18,26,0.266
-18,27,0.231
-18,28,0.27
-18,29,0.243
-18,30,0.29
-18,31,0.25
-18,32,0.294
-18,33,0.29
-18,34,0.302
-18,35,0.353
-18,36,0.506
-18,37,0.605
-18,45,0.337
-18,46,0.231
-18,47,0.278
-18,48,0.306
-18,49,0.333
-18,123,0.29
-18,124,0.219
-18,125,0.211
-18,126,0.195
-18,127,0.203
-18,128,0.199
-18,129,0.211
-18,130,0.18
-18,131,0.195
-18,132,0.191
-18,133,0.195
-18,134,0.187
-18,135,0.235
-18,136,0.29
-18,137,0.274
-18,138,0.254
-18,139,0.286
-18,140,0.168
-18,142,0.349
-18,143,0.282
-18,144,0.302
-18,145,0.313
-18,146,0.668
-18,178,0.561
-17,-73,0.054
-17,-72,0.172
-17,-71,0.101
-17,-70,0.207
-17,-69,0.239
-17,-68,0.766
-17,-67,0.829
-17,-66,0.821
-17,-65,0.813
-17,-64,0.518
-17,-63,0.487
-17,-62,0.506
-17,-61,0.554
-17,-60,0.439
-17,-59,0.522
-17,-58,0.522
-17,-57,0.687
-17,-56,0.534
-17,-55,0.467
-17,-54,0.471
-17,-53,0.443
-17,-52,0.42
-17,-51,0.396
-17,-50,0.372
-17,-49,0.42
-17,-48,0.325
-17,-47,0.357
-17,-46,0.404
-17,-45,0.337
-17,-44,0.27
-17,-43,0.475
-17,-42,0.408
-17,-41,0.341
-17,-40,0.719
-17,13,0.113
-17,14,0.286
-17,15,0.286
-17,16,0.25
-17,17,0.313
-17,18,0.306
-17,19,0.306
-17,20,0.262
-17,21,0.309
-17,22,0.309
-17,23,0.231
-17,24,0.321
-17,25,0.345
-17,26,0.306
-17,27,0.211
-17,28,0.243
-17,30,0.231
-17,31,0.254
-17,32,0.278
-17,33,0.302
-17,34,0.306
-17,35,0.337
-17,36,0.479
-17,37,0.534
-17,38,0.459
-17,39,0.522
-17,40,0.502
-17,45,0.589
-17,46,0.337
-17,47,0.431
-17,48,0.266
-17,49,0.388
-17,50,0.813
-17,124,0.372
-17,125,0.317
-17,126,0.29
-17,127,0.227
-17,128,0.262
-17,130,0.223
-17,131,0.243
-17,132,0.219
-17,133,0.243
-17,134,0.27
-17,135,0.278
-17,136,0.235
-17,137,0.313
-17,138,0.333
-17,142,0.302
-17,143,0.278
-17,144,0.337
-17,145,0.369
-17,180,0.861
-16,-75,0.065
-16,-74,0.195
-16,-73,0.113
-16,-72,0.203
-16,-71,0.203
-16,-69,0.809
-16,-68,0.798
-16,-67,0.794
-16,-66,0.593
-16,-65,0.695
-16,-64,0.809
-16,-63,0.833
-16,-62,0.561
-16,-61,0.483
-16,-60,0.439
-16,-59,0.416
-16,-58,0.538
-16,-57,0.455
-16,-56,0.321
-16,-55,0.321
-16,-54,0.392
-16,-53,0.561
-16,-52,0.372
-16,-51,0.455
-16,-50,0.412
-16,-49,0.388
-16,-48,0.325
-16,-47,0.329
-16,-46,0.38
-16,-45,0.329
-16,-44,0.266
-16,-43,0.506
-16,-42,0.38
-16,-41,0.491
-16,-40,0.841
-16,13,0.101
-16,14,0.246
-16,15,0.341
-16,16,0.313
-16,17,0.325
-16,18,0.349
-16,19,0.388
-16,20,0.258
-16,21,0.349
-16,22,0.329
-16,23,0.317
-16,24,0.341
-16,25,0.424
-16,26,0.325
-16,27,0.258
-16,28,0.55
-16,29,0.329
-16,30,0.349
-16,31,0.329
-16,32,0.361
-16,33,0.286
-16,34,0.321
-16,35,0.38
-16,36,0.306
-16,37,0.317
-16,38,0.439
-16,39,0.443
-16,40,0.443
-16,47,0.349
-16,48,0.365
-16,49,0.376
-16,50,0.813
-16,125,0.369
-16,126,0.309
-16,127,0.266
-16,128,0.223
-16,129,0.274
-16,130,0.258
-16,131,0.219
-16,132,0.191
-16,133,0.325
-16,134,0.278
-16,135,0.298
-16,136,0.282
-16,142,0.258
-16,143,0.313
-16,144,0.435
-16,145,0.53
-15,-76,0.042
-15,-75,0.16
-15,-74,0.286
-15,-73,0.278
-15,-72,0.215
-15,-71,0.239
-15,-70,0.321
-15,-69,0.624
-15,-68,0.778
-15,-67,0.648
-15,-66,0.597
-15,-65,0.51
-15,-64,0.806
-15,-63,0.853
-15,-62,0.833
-15,-61,0.758
-15,-60,0.632
-15,-59,0.463
-15,-58,0.408
-15,-57,0.439
-15,-56,0.467
-15,-55,0.475
-15,-54,0.408
-15,-53,0.416
-15,-52,0.416
-15,-51,0.329
-15,-50,0.443
-15,-49,0.443
-15,-48,0.345
-15,-47,0.282
-15,-46,0.369
-15,-45,0.412
-15,-44,0.262
-15,-43,0.369
-15,-42,0.294
-15,-41,0.357
-15,-40,0.841
-15,13,0.14
-15,14,0.369
-15,15,0.321
-15,16,0.341
-15,17,0.349
-15,18,0.38
-15,19,0.396
-15,20,0.388
-15,21,0.439
-15,22,0.467
-15,23,0.223
-15,24,0.266
-15,25,0.475
-15,26,0.388
-15,27,0.345
-15,28,0.321
-15,29,0.278
-15,30,0.333
-15,31,0.337
-15,32,0.27
-15,33,0.317
-15,34,0.424
-15,35,0.369
-15,36,0.561
-15,37,0.329
-15,38,0.306
-15,39,0.38
-15,40,0.467
-15,41,0.451
-15,49,0.428
-15,50,0.786
-15,126,0.298
-15,127,0.306
-15,128,0.302
-15,131,0.353
-15,132,0.29
-15,133,0.294
-15,134,0.266
-15,135,0.298
-15,143,0.455
-15,144,0.518
-15,145,0.526
-14,-173,0.892
-14,-76,0.183
-14,-75,0.321
-14,-74,0.369
-14,-73,0.369
-14,-72,0.262
-14,-71,0.841
-14,-70,0.872
-14,-69,0.845
-14,-68,0.809
-14,-67,0.51
-14,-66,0.428
-14,-65,0.467
-14,-64,0.668
-14,-63,0.88
-14,-62,0.849
-14,-61,0.668
-14,-60,0.817
-14,-59,0.565
-14,-58,0.294
-14,-57,0.825
-14,-56,0.64
-14,-55,0.695
-14,-54,0.479
-14,-53,0.357
-14,-52,0.431
-14,-51,0.455
-14,-50,0.408
-14,-49,0.463
-14,-48,0.471
-14,-47,0.333
-14,-46,0.491
-14,-45,0.341
-14,-44,0.282
-14,-43,0.239
-14,-42,0.483
-14,-41,0.467
-14,-40,0.758
-14,14,0.306
-14,15,0.357
-14,16,0.345
-14,17,0.479
-14,18,0.479
-14,19,0.349
-14,20,0.388
-14,21,0.467
-14,22,0.447
-14,23,0.25
-14,24,0.451
-14,25,0.439
-14,26,0.412
-14,27,0.463
-14,28,0.439
-14,29,0.38
-14,30,0.428
-14,31,0.388
-14,32,0.298
-14,33,0.286
-14,34,0.266
-14,36,0.4
-14,37,0.471
-14,38,0.463
-14,39,0.333
-14,40,0.396
-14,49,0.573
-14,50,0.561
-14,131,0.428
-14,132,0.309
-14,133,0.337
-14,134,0.38
-14,135,0.317
-14,136,0.412
-14,143,0.506
-13,-77,0.097
-13,-76,0.254
-13,-75,0.384
-13,-74,0.762
-13,-73,0.806
-13,-72,0.876
-13,-71,0.841
-13,-70,0.88
-13,-69,0.853
-13,-68,0.774
-13,-67,0.569
-13,-66,0.62
-13,-65,0.798
-13,-64,0.802
-13,-63,0.739
-13,-62,0.632
-13,-61,0.766
-13,-60,0.774
-13,-59,0.813
-13,-58,0.821
-13,-57,0.494
-13,-56,0.369
-13,-55,0.798
-13,-54,0.825
-13,-53,0.329
-13,-52,0.439
-13,-51,0.577
-13,-50,0.42
-13,-49,0.435
-13,-48,0.416
-13,-47,0.345
-13,-46,0.487
-13,-45,0.365
-13,-44,0.321
-13,-43,0.282
-13,-42,0.609
-13,-41,0.408
-13,-40,0.676
-13,-39,0.695
-13,14,0.199
-13,15,0.455
-13,16,0.369
-13,17,0.365
-13,18,0.479
-13,19,0.455
-13,20,0.487
-13,21,0.62
-13,22,0.561
-13,23,0.42
-13,24,0.652
-13,25,0.479
-13,26,0.53
-13,27,0.498
-13,28,0.447
-13,29,0.459
-13,30,0.451
-13,31,0.431
-13,32,0.455
-13,33,0.309
-13,34,0.298
-13,36,0.392
-13,37,0.53
-13,38,0.317
-13,39,0.333
-13,40,0.467
-13,132,0.435
-13,133,0.4
-13,134,0.372
-13,135,0.42
-13,136,0.506
-13,137,0.573
-13,143,0.487
-12,-77,0.207
-12,-76,0.313
-12,-75,0.774
-12,-74,0.88
-12,-73,0.892
-12,-72,0.857
-12,-71,0.869
-12,-70,0.841
-12,-69,0.869
-12,-68,0.758
-12,-67,0.833
-12,-66,0.869
-12,-65,0.869
-12,-64,0.849
-12,-63,0.632
-12,-62,0.467
-12,-61,0.774
-12,-60,0.869
-12,-59,0.491
-12,-58,0.479
-12,-57,0.557
-12,-56,0.648
-12,-55,0.573
-12,-54,0.762
-12,-53,0.786
-12,-52,0.467
-12,-51,0.463
-12,-50,0.384
-12,-49,0.542
-12,-48,0.483
-12,-47,0.353
-12,-46,0.431
-12,-45,0.357
-12,-44,0.345
-12,-43,0.329
-12,-42,0.254
-12,-41,0.774
-12,-40,0.494
-12,-39,0.632
-12,15,0.412
-12,16,0.431
-12,17,0.416
-12,18,0.491
-12,19,0.585
-12,20,0.589
-12,21,0.491
-12,22,0.372
-12,23,0.569
-12,24,0.573
-12,25,0.577
-12,26,0.565
-12,27,0.502
-12,28,0.365
-12,29,0.498
-12,30,0.428
-12,31,0.396
-12,32,0.447
-12,33,0.329
-12,34,0.321
-12,36,0.392
-12,37,0.443
-12,38,0.372
-12,39,0.298
-12,40,0.546
-12,131,0.561
-12,143,0.683
-12,154,0.806
-11,-78,0.239
-11,-77,0.384
-11,-76,0.735
-11,-75,0.845
-11,-74,0.865
-11,-73,0.845
-11,-72,0.857
-11,-71,0.869
-11,-70,0.865
-11,-69,0.825
-11,-68,0.821
-11,-67,0.857
-11,-66,0.865
-11,-65,0.853
-11,-64,0.699
-11,-63,0.648
-11,-62,0.794
-11,-61,0.849
-11,-60,0.762
-11,-59,0.845
-11,-58,0.723
-11,-57,0.683
-11,-56,0.479
-11,-55,0.554
-11,-54,0.778
-11,-53,0.365
-11,-52,0.498
-11,-51,0.514
-11,-50,0.53
-11,-49,0.435
-11,-48,0.447
-11,-47,0.357
-11,-46,0.392
-11,-45,0.388
-11,-44,0.294
-11,-43,0.282
-11,-42,0.341
-11,-41,0.428
-11,-40,0.494
-11,-39,0.64
-11,-38,0.707
-11,15,0.392
-11,16,0.593
-11,17,0.369
-11,18,0.498
-11,19,0.431
-11,20,0.648
-11,21,0.581
-11,22,0.581
-11,23,0.514
-11,24,0.569
-11,25,0.554
-11,26,0.4
-11,27,0.408
-11,28,0.388
-11,29,0.396
-11,30,0.416
-11,31,0.396
-11,32,0.388
-11,33,0.487
-11,34,0.431
-11,36,0.479
-11,37,0.565
-11,38,0.538
-11,39,0.302
-11,40,0.53
-11,151,0.9
-10,-78,0.353
-10,-77,0.471
-10,-76,0.766
-10,-75,0.876
-10,-74,0.857
-10,-73,0.845
-10,-72,0.857
-10,-71,0.845
-10,-70,0.869
-10,-69,0.79
-10,-68,0.687
-10,-67,0.809
-10,-66,0.845
-10,-65,0.715
-10,-64,0.581
-10,-63,0.703
-10,-62,0.872
-10,-61,0.845
-10,-60,0.817
-10,-59,0.853
-10,-58,0.691
-10,-57,0.487
-10,-56,0.837
-10,-55,0.672
-10,-54,0.806
-10,-53,0.857
-10,-52,0.617
-10,-51,0.341
-10,-50,0.451
-10,-49,0.408
-10,-48,0.392
-10,-47,0.408
-10,-46,0.455
-10,-45,0.357
-10,-44,0.337
-10,-43,0.313
-10,-42,0.254
-10,-41,0.191
-10,-40,0.223
-10,-39,0.656
-10,-38,0.55
-10,-37,0.766
-10,14,0.534
-10,15,0.408
-10,16,0.349
-10,17,0.522
-10,18,0.475
-10,19,0.636
-10,20,0.569
-10,21,0.613
-10,22,0.672
-10,23,0.585
-10,24,0.546
-10,25,0.668
-10,26,0.53
-10,27,0.554
-10,28,0.514
-10,29,0.538
-10,30,0.361
-10,31,0.491
-10,32,0.42
-10,33,0.361
-10,34,0.546
-10,35,0.459
-10,36,0.617
-10,37,0.416
-10,38,0.38
-10,39,0.302
-10,40,0.392
-10,120,0.617
-10,125,0.424
-10,148,0.825
-10,149,0.691
-10,151,0.79
-9,-79,0.144
-9,-78,0.345
-9,-77,0.774
-9,-76,0.857
-9,-75,0.731
-9,-74,0.837
-9,-73,0.845
-9,-72,0.794
-9,-71,0.829
-9,-70,0.825
-9,-69,0.872
-9,-68,0.857
-9,-67,0.888
-9,-66,0.892
-9,-65,0.837
-9,-64,0.715
-9,-63,0.782
-9,-62,0.617
-9,-61,0.845
-9,-60,0.829
-9,-59,0.849
-9,-58,0.869
-9,-57,0.88
-9,-56,0.849
-9,-55,0.865
-9,-54,0.853
-9,-53,0.813
-9,-52,0.762
-9,-51,0.463
-9,-50,0.491
-9,-49,0.502
-9,-48,0.4
-9,-47,0.451
-9,-46,0.463
-9,-45,0.459
-9,-44,0.467
-9,-43,0.341
-9,-42,0.239
-9,-41,0.223
-9,-40,0.278
-9,-39,0.302
-9,-38,0.266
-9,-37,0.51
-9,-36,0.707
-9,14,0.337
-9,15,0.687
-9,16,0.479
-9,17,0.471
-9,18,0.522
-9,19,0.62
-9,20,0.695
-9,21,0.573
-9,22,0.601
-9,23,0.573
-9,24,0.565
-9,25,0.534
-9,26,0.542
-9,28,0.581
-9,29,0.467
-9,30,0.428
-9,32,0.372
-9,33,0.274
-9,34,0.262
-9,35,0.227
-9,36,0.644
-9,37,0.487
-9,38,0.412
-9,39,0.369
-9,117,0.613
-9,118,0.435
-9,119,0.483
-9,121,0.66
-9,123,0.487
-9,127,0.384
-9,141,0.64
-9,142,0.798
-9,143,0.762
-9,147,0.821
-9,148,0.884
-8,-80,0.042
-8,-79,0.337
-8,-78,0.581
-8,-77,0.845
-8,-76,0.849
-8,-75,0.853
-8,-74,0.837
-8,-73,0.79
-8,-72,0.829
-8,-71,0.861
-8,-70,0.861
-8,-69,0.865
-8,-68,0.845
-8,-67,0.865
-8,-66,0.841
-8,-65,0.853
-8,-64,0.825
-8,-63,0.841
-8,-62,0.77
-8,-61,0.837
-8,-60,0.833
-8,-59,0.853
-8,-58,0.798
-8,-57,0.853
-8,-56,0.691
-8,-55,0.829
-8,-54,0.861
-8,-53,0.833
-8,-52,0.845
-8,-51,0.617
-8,-50,0.573
-8,-49,0.565
-8,-48,0.546
-8,-47,0.404
-8,-46,0.294
-8,-45,0.392
-8,-44,0.38
-8,-43,0.376
-8,-42,0.317
-8,-41,0.294
-8,-40,0.569
-8,-39,0.325
-8,-38,0.42
-8,-37,0.542
-8,-36,0.719
-8,14,0.349
-8,15,0.53
-8,16,0.593
-8,17,0.502
-8,18,0.589
-8,19,0.687
-8,20,0.648
-8,21,0.672
-8,22,0.577
-8,23,0.652
-8,24,0.628
-8,25,0.593
-8,26,0.498
-8,27,0.597
-8,28,0.487
-8,29,0.687
-8,30,0.408
-8,32,0.38
-8,33,0.451
-8,34,0.435
-8,35,0.266
-8,36,0.274
-8,37,0.341
-8,38,0.42
-8,39,0.455
-8,109,0.723
-8,110,0.617
-8,111,0.526
-8,112,0.636
-8,113,0.471
-8,132,0.896
-8,139,0.514
-8,140,0.786
-8,141,0.794
-8,142,0.79
-8,143,0.802
-8,144,0.813
-8,145,0.593
-8,146,0.837
-8,147,0.825
-7,-80,0.372
-7,-79,0.593
-7,-78,0.762
-7,-77,0.723
-7,-76,0.853
-7,-75,0.841
-7,-74,0.845
-7,-73,0.861
-7,-72,0.857
-7,-71,0.853
-7,-70,0.829
-7,-69,0.853
-7,-68,0.857
-7,-67,0.865
-7,-66,0.833
-7,-65,0.849
-7,-64,0.861
-7,-63,0.849
-7,-62,0.825
-7,-61,0.857
-7,-60,0.821
-7,-59,0.699
-7,-58,0.806
-7,-57,0.833
-7,-56,0.735
-7,-55,0.861
-7,-54,0.707
-7,-53,0.746
-7,-52,0.711
-7,-51,0.802
-7,-50,0.498
-7,-49,0.62
-7,-48,0.506
-7,-47,0.475
-7,-46,0.388
-7,-45,0.554
-7,-44,0.53
-7,-43,0.42
-7,-42,0.388
-7,-41,0.349
-7,-40,0.357
-7,-39,0.313
-7,-38,0.325
-7,-37,0.302
-7,-36,0.573
-7,13,0.424
-7,14,0.483
-7,15,0.494
-7,16,0.62
-7,17,0.794
-7,18,0.64
-7,19,0.648
-7,20,0.727
-7,21,0.699
-7,22,0.672
-7,23,0.676
-7,24,0.546
-7,25,0.585
-7,26,0.632
-7,27,0.632
-7,28,0.53
-7,29,0.648
-7,31,0.408
-7,32,0.471
-7,33,0.376
-7,34,0.341
-7,35,0.282
-7,36,0.215
-7,37,0.239
-7,38,0.306
-7,39,0.51
-7,107,0.731
-7,108,0.491
-7,140,0.75
-7,141,0.786
-7,142,0.837
-7,143,0.857
-7,144,0.809
-7,145,0.861
-7,146,0.813
-7,147,0.719
-7,148,0.869
-7,156,0.829
-6,-81,0.113
-6,-80,0.447
-6,-79,0.683
-6,-78,0.813
-6,-77,0.872
-6,-76,0.861
-6,-75,0.802
-6,-74,0.853
-6,-73,0.841
-6,-72,0.841
-6,-71,0.845
-6,-70,0.861
-6,-69,0.837
-6,-68,0.845
-6,-67,0.833
-6,-66,0.841
-6,-65,0.833
-6,-64,0.857
-6,-63,0.853
-6,-62,0.861
-6,-61,0.849
-6,-60,0.837
-6,-59,0.845
-6,-58,0.865
-6,-57,0.861
-6,-56,0.857
-6,-55,0.829
-6,-54,0.849
-6,-53,0.841
-6,-52,0.758
-6,-51,0.66
-6,-50,0.644
-6,-49,0.609
-6,-48,0.286
-6,-47,0.526
-6,-46,0.557
-6,-45,0.467
-6,-44,0.687
-6,-43,0.498
-6,-42,0.491
-6,-41,0.329
-6,-40,0.349
-6,-39,0.215
-6,-38,0.337
-6,-37,0.337
-6,-36,0.55
-6,13,0.707
-6,14,0.569
-6,15,0.38
-6,16,0.561
-6,17,0.644
-6,18,0.746
-6,19,0.632
-6,20,0.597
-6,21,0.672
-6,22,0.711
-6,23,0.782
-6,24,0.746
-6,25,0.648
-6,26,0.699
-6,27,0.664
-6,28,0.64
-6,29,0.782
-6,31,0.506
-6,32,0.38
-6,33,0.306
-6,34,0.329
-6,35,0.365
-6,36,0.274
-6,37,0.219
-6,38,0.609
-6,39,0.609
-6,106,0.664
-6,120,0.29
-6,135,0.817
-6,139,0.845
-6,140,0.766
-6,141,0.9
-6,142,0.754
-6,143,0.774
-6,144,0.774
-6,145,0.88
-6,146,0.857
-6,149,0.837
-6,151,0.884
-5,-81,0.246
-5,-80,0.388
-5,-79,0.861
-5,-78,0.853
-5,-77,0.825
-5,-76,0.825
-5,-75,0.778
-5,-74,0.703
-5,-73,0.837
-5,-72,0.849
-5,-71,0.853
-5,-70,0.817
-5,-69,0.841
-5,-68,0.833
-5,-67,0.865
-5,-66,0.841
-5,-65,0.845
-5,-64,0.833
-5,-63,0.825
-5,-62,0.861
-5,-61,0.786
-5,-60,0.845
-5,-59,0.809
-5,-58,0.857
-5,-57,0.853
-5,-56,0.754
-5,-55,0.825
-5,-54,0.829
-5,-53,0.845
-5,-52,0.833
-5,-51,0.731
-5,-49,0.719
-5,-48,0.526
-5,-47,0.691
-5,-46,0.695
-5,-45,0.534
-5,-44,0.695
-5,-43,0.479
-5,-42,0.502
-5,-41,0.428
-5,-40,0.447
-5,-39,0.416
-5,13,0.77
-5,14,0.51
-5,15,0.487
-5,16,0.494
-5,17,0.554
-5,18,0.609
-5,19,0.632
-5,20,0.707
-5,21,0.809
-5,22,0.743
-5,23,0.809
-5,24,0.825
-5,25,0.569
-5,26,0.802
-5,27,0.668
-5,28,0.585
-5,29,0.683
-5,31,0.321
-5,32,0.392
-5,33,0.345
-5,34,0.25
-5,35,0.235
-5,36,0.298
-5,37,0.235
-5,38,0.317
-5,39,0.286
-5,104,0.758
-5,105,0.687
-5,106,0.514
-5,122,0.683
-5,137,0.731
-5,138,0.806
-5,139,0.794
-5,140,0.813
-5,141,0.833
-5,142,0.837
-5,143,0.825
-5,144,0.849
-5,145,0.861
-4,-80,0.557
-4,-79,0.841
-4,-78,0.869
-4,-77,0.857
-4,-76,0.876
-4,-75,0.813
-4,-74,0.876
-4,-73,0.786
-4,-72,0.833
-4,-71,0.845
-4,-70,0.849
-4,-69,0.849
-4,-68,0.798
-4,-67,0.849
-4,-66,0.845
-4,-65,0.833
-4,-64,0.849
-4,-63,0.786
-4,-62,0.806
-4,-61,0.754
-4,-60,0.79
-4,-59,0.841
-4,-58,0.837
-4,-57,0.841
-4,-56,0.845
-4,-55,0.845
-4,-54,0.786
-4,-53,0.691
-4,-52,0.766
-4,-51,0.68
-4,-50,0.695
-4,-49,0.68
-4,-48,0.565
-4,-47,0.766
-4,-46,0.593
-4,-45,0.617
-4,-44,0.648
-4,-43,0.683
-4,-42,0.53
-4,-41,0.711
-4,-40,0.577
-4,12,0.699
-4,13,0.4
-4,14,0.821
-4,15,0.569
-4,16,0.51
-4,17,0.817
-4,18,0.593
-4,19,0.691
-4,20,0.786
-4,21,0.802
-4,22,0.817
-4,23,0.774
-4,24,0.762
-4,25,0.534
-4,26,0.695
-4,27,0.825
-4,28,0.809
-4,29,0.809
-4,30,0.585
-4,31,0.416
-4,32,0.55
-4,33,0.384
-4,34,0.258
-4,35,0.223
-4,36,0.274
-4,37,0.231
-4,38,0.439
-4,39,0.321
-4,40,0.313
-4,103,0.699
-4,104,0.75
-4,105,0.766
-4,106,0.821
-4,116,0.691
-4,120,0.494
-4,122,0.837
-4,127,0.813
-4,129,0.782
-4,131,0.833
-4,135,0.857
-4,136,0.845
-4,137,0.806
-4,138,0.778
-4,139,0.88
-4,140,0.782
-4,141,0.869
-4,142,0.896
-4,143,0.861
-4,144,0.872
-3,-81,0.325
-3,-80,0.731
-3,-79,0.79
-3,-78,0.849
-3,-77,0.884
-3,-76,0.872
-3,-75,0.853
-3,-74,0.845
-3,-73,0.865
-3,-72,0.861
-3,-71,0.853
-3,-70,0.829
-3,-69,0.865
-3,-68,0.817
-3,-66,0.774
-3,-65,0.849
-3,-64,0.865
-3,-63,0.861
-3,-62,0.841
-3,-61,0.853
-3,-60,0.857
-3,-59,0.857
-3,-58,0.75
-3,-57,0.408
-3,-56,0.845
-3,-54,0.849
-3,-53,0.849
-3,-52,0.837
-3,-51,0.849
-3,-50,0.825
-3,-49,0.715
-3,-48,0.782
-3,-47,0.849
-3,-46,0.672
-3,-44,0.565
-3,11,0.809
-3,12,0.467
-3,13,0.806
-3,14,0.806
-3,15,0.554
-3,16,0.691
-3,17,0.711
-3,18,0.62
-3,19,0.865
-3,20,0.829
-3,21,0.861
-3,22,0.794
-3,23,0.833
-3,24,0.786
-3,25,0.829
-3,26,0.813
-3,27,0.806
-3,28,0.829
-3,29,0.715
-3,30,0.561
-3,31,0.475
-3,32,0.53
-3,34,0.246
-3,35,0.294
-3,36,0.278
-3,37,0.278
-3,38,0.187
-3,39,0.25
-3,40,0.262
-3,102,0.869
-3,103,0.668
-3,104,0.813
-3,105,0.676
-3,106,0.723
-3,111,0.538
-3,112,0.845
-3,113,0.837
-3,114,0.746
-3,115,0.806
-3,116,0.786
-3,120,0.758
-3,121,0.857
-3,122,0.62
-3,134,-0.096
-3,135,0.861
-3,137,0.837
-3,138,0.865
-3,139,0.798
-3,140,0.884
-3,141,0.802
-2,-81,0.782
-2,-80,0.695
-2,-79,0.743
-2,-78,0.876
-2,-77,0.845
-2,-76,0.853
-2,-75,0.809
-2,-74,0.766
-2,-73,0.817
-2,-72,0.865
-2,-71,0.821
-2,-70,0.837
-2,-69,0.837
-2,-68,0.853
-2,-67,0.869
-2,-66,0.865
-2,-65,0.853
-2,-64,0.865
-2,-63,0.841
-2,-61,0.857
-2,-60,0.872
-2,-59,0.861
-2,-58,0.853
-2,-57,0.849
-2,-56,0.798
-2,-55,0.711
-2,-54,0.798
-2,-53,0.676
-2,-52,0.821
-2,-51,0.825
-2,-50,0.75
-2,-49,0.79
-2,-48,0.77
-2,-47,0.754
-2,-46,0.735
-2,10,0.896
-2,11,0.719
-2,12,0.892
-2,13,0.865
-2,14,0.672
-2,15,0.53
-2,16,0.758
-2,17,0.821
-2,18,0.817
-2,19,0.743
-2,20,0.754
-2,21,0.77
-2,22,0.841
-2,23,0.806
-2,24,0.794
-2,25,0.766
-2,26,0.743
-2,27,0.798
-2,28,0.778
-2,29,0.798
-2,30,0.648
-2,31,0.577
-2,32,0.601
-2,35,0.506
-2,36,0.467
-2,37,0.294
-2,38,0.286
-2,39,0.29
-2,40,0.207
-2,41,0.365
-2,42,0.687
-2,102,0.813
-2,103,0.841
-2,111,0.817
-2,112,0.888
-2,113,0.872
-2,114,0.79
-2,115,0.774
-2,116,0.876
-2,120,0.853
-2,121,0.853
-2,122,0.829
-2,128,0.825
-2,133,0.782
-2,134,0.687
-1,-80,0.762
-1,-79,0.585
-1,-78,0.861
-1,-77,0.857
-1,-76,0.77
-1,-75,0.829
-1,-74,0.766
-1,-73,0.77
-1,-72,0.853
-1,-71,0.841
-1,-70,0.825
-1,-69,0.817
-1,-68,0.829
-1,-67,0.857
-1,-66,0.825
-1,-65,0.841
-1,-63,0.849
-1,-62,0.849
-1,-61,0.853
-1,-60,0.865
-1,-59,0.869
-1,-58,0.872
-1,-57,0.833
-1,-56,0.853
-1,-55,0.829
-1,-54,0.857
-1,-53,0.861
-1,-52,0.479
-1,-51,0.802
-1,-50,0.703
-1,10,0.329
-1,11,0.825
-1,12,0.833
-1,13,0.77
-1,14,0.841
-1,15,0.648
-1,16,0.715
-1,17,0.829
-1,18,0.825
-1,19,0.853
-1,20,0.821
-1,21,0.845
-1,22,0.79
-1,23,0.802
-1,24,0.845
-1,25,0.802
-1,26,0.806
-1,27,0.841
-1,28,0.841
-1,29,0.802
-1,31,0.538
-1,32,0.632
-1,35,0.526
-1,36,0.813
-1,37,0.715
-1,38,0.443
-1,39,0.25
-1,40,0.239
-1,41,0.317
-1,42,0.514
-1,101,0.746
-1,102,0.699
-1,103,0.79
-1,110,0.876
-1,111,0.853
-1,112,0.869
-1,113,0.892
-1,114,0.9
-1,115,0.9
-1,116,0.715
-1,117,0.833
-1,128,0.88
-1,133,0.88
1,-80,0.806
1,-79,0.723
1,-78,0.754
1,-77,0.754
1,-76,0.817
1,-75,0.798
